custom/status_speed_avg,custom/reward_speed,time/time_elapsed,time/iterations,custom/status_overtake_max,time/fps,rollout/ep_len_mean,time/total_timesteps,custom/status_collision_mean,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/std,train/clip_range
30.244884142755332,0.5040814023792556,4262,323,0,620,286.61,2646016,0.0,411.18680891,-5.99488195180893,3220,22.286663055419922,0.0005,0.0049851807,0.8074486255645752,-0.0016704681460396388,48.4114727973938,0.0438232421875,16.229534149169922,0.2
33.476630252518945,0.5579438375419825,4274,324,0,620,274.96,2654208,0.0,405.58420184000005,-6.002755343914032,3230,26.319753646850586,0.0005,0.005916649,0.8136305212974548,-0.0037219535668555183,52.76204937696457,0.05498046875,16.39253807067871,0.2
29.887914015426368,0.4981319002571062,4285,325,0,621,279.35,2662400,0.0,411.72004928,-6.009056743979454,3240,43.13152313232422,0.0005,0.0038070797,0.7711076736450195,-0.0023155365663114933,74.3718193769455,0.04635009765625,16.805330276489258,0.2
32.11408041638508,0.535234673606418,4296,326,0,621,253.91,2670592,0.0,384.10668112000013,-6.022439378499985,3250,24.052452087402344,0.0005,0.0055481764,0.8176391124725342,-0.004773842735448852,51.197160196304324,0.06263427734375,16.902416229248047,0.2
31.1177909991706,0.5186298499861768,4308,327,0,621,248.35,2678784,0.0,370.59793828,-6.022776380181313,3260,36.80765914916992,0.0005,0.0046889507,0.7954966425895691,-0.0010753896887763404,65.98220884799957,0.06856689453125,16.873455047607422,0.2
29.79744233471891,0.49662403891198176,4319,328,0,622,253.11,2686976,0.0,373.0326952200001,-6.040340152382851,3270,35.2890510559082,0.0005,0.0076672467,0.8154225945472717,-0.0007658094495127443,69.79677720069886,0.05321044921875,17.3127384185791,0.2
29.926618783459652,0.49877697972432755,4329,329,0,622,253.77,2695168,0.0,373.05630837999996,-6.060027009248733,3280,30.21730613708496,0.0005,0.0075387703,0.822494387626648,-0.0010845038734260016,52.450458669662474,0.0688232421875,17.538375854492188,0.2
30.130589295671804,0.5021764882611968,4341,330,0,622,276.71,2703360,0.0,394.71444258,-6.065098387002945,3290,21.349275588989258,0.0005,0.005118924,0.7982082962989807,-0.0022776676007197237,56.00828008651733,0.04677734375,17.790679931640625,0.2
30.965993008325746,0.5160998834720958,4352,331,0,623,277.32,2711552,0.0,397.89489849,-6.079797941446304,3300,20.592269897460938,0.0005,0.003528594,0.8331537246704102,-0.00211783609338454,52.57828959226608,0.032958984375,17.975845336914062,0.2
29.543577643911156,0.4923929607318526,4362,332,0,623,292.07,2719744,0.0,422.43582921,-6.096103292703629,3310,20.757373809814453,0.0005,0.0035248585,0.8088558912277222,-0.0017207240322022698,50.432426273822784,0.05196533203125,18.216611862182617,0.2
31.25454407369021,0.5209090678948368,4376,333,0,623,285.35,2727936,0.0,414.5661447,-6.080175375938415,3320,16.227628707885742,0.0005,0.013725646,0.8118094205856323,-0.0008622126537375152,44.85409778356552,0.05074462890625,17.9310302734375,0.2
31.042561374214618,0.5173760229035769,4390,334,0,623,273.26,2736128,0.0,399.40882544,-6.07051653265953,3330,29.061405181884766,0.0005,0.0049396,0.7913996577262878,-0.0033361211470037235,66.63733553886414,0.0378662109375,18.038862228393555,0.2
31.51617456669977,0.5252695761116628,4404,335,0,623,235.92,2744320,0.0,350.45103251,-6.076616963744163,3340,22.235149383544922,0.0005,0.0071926136,0.8065720796585083,-0.0008359131439647172,63.74360985755921,0.062060546875,18.111690521240234,0.2
32.860258821929094,0.5476709803654849,4417,336,0,623,244.4,2752512,0.0,366.95260152,-6.091331526637077,3350,31.26654052734375,0.0005,0.0048611723,0.7592461109161377,-0.004193552146898582,82.33361642360687,0.04136962890625,18.482267379760742,0.2
32.88877404911597,0.5481462341519329,4428,337,0,623,246.9,2760704,0.0,374.0487169500001,-6.105936530232429,3360,30.87078285217285,0.0005,0.0047543487,0.7902264595031738,-0.002688433200091822,57.41665191650391,0.039794921875,18.389421463012695,0.2
31.42936745130926,0.5238227908551544,4439,338,0,623,240.56,2768896,0.0,370.95585138999996,-6.118141931295395,3370,34.0532341003418,0.0005,0.0038090511,0.7782880067825317,-0.001004783724056324,70.74350204467774,0.0399658203125,18.850858688354492,0.2
30.84085604205261,0.5140142673675435,4450,339,0,623,253.09,2777088,0.0,383.17676598,-6.140023651719093,3380,27.670164108276367,0.0005,0.0039398735,0.7764513492584229,0.00045208800802356566,65.56884255409241,0.065966796875,18.832687377929688,0.2
31.973019735118072,0.5328836622519678,4461,340,0,624,259.96,2785280,0.0,388.69402489,-6.146493864059448,3390,24.347810745239258,0.0005,0.0036188911,0.8089005947113037,-0.003212281333981082,58.38887207508087,0.048779296875,19.0786190032959,0.2
30.73852096778383,0.5123086827963972,4472,341,0,624,264.75,2793472,0.0,394.36684878,-6.163554173707962,3400,24.164779663085938,0.0005,0.003249831,0.8164910078048706,-0.0006919803374330514,51.469710326194765,0.05458984375,19.27692222595215,0.2
29.264762002372994,0.4877460333728832,4483,342,0,624,280.18,2801664,0.0,403.8803782,-6.193682318925857,3410,17.26595687866211,0.0005,0.0046283784,0.8190691471099854,-0.003133343395893462,47.318929600715634,0.0480712890625,19.60680389404297,0.2
